tier,leagueId,queue,name,entries,summonerId,summonerName,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,puuid
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'n-S6Yg9HBemYLoEzLp7LqrT2-AY3R2k0AvXO-UaiZz6Rg1gExYCjL27Rzw', 'summonerName': '앙 맛있엉', 'leaguePoints': 1062, 'rank': 'I', 'wins': 194, 'losses': 148, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",n-S6Yg9HBemYLoEzLp7LqrT2-AY3R2k0AvXO-UaiZz6Rg1gExYCjL27Rzw,앙 맛있엉,1062,I,194,148,False,False,False,False,0ug8Rwzb2qXcmcZGq0TH4LiaNuJ7N524EZSzVUviDGtqa0rM1T_ta-w5L1RXz8BlMtx0Jx4u2hV2_g
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'LMW9StDksxkRV4xtPw4xutqc2FPDLKM9u2fHk_jhRAkh8_k', 'summonerName': '따봉 람미스', 'leaguePoints': 1630, 'rank': 'I', 'wins': 157, 'losses': 85, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",LMW9StDksxkRV4xtPw4xutqc2FPDLKM9u2fHk_jhRAkh8_k,따봉 람미스,1630,I,157,85,True,False,False,False,9CkJckQHEl1oQ2Ni5EmfWyQRpPdxsQGQYRL1wZBkplVp4sOwBafH2trrZtMxekk1Kj3epvjI6O4BdQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'CWCM1jW7bMoKmBo8O-x6z3L-N7KzqyFDlrTEG1zO27UYmaEJLiI0-njNxQ', 'summonerName': 'vinake', 'leaguePoints': 1044, 'rank': 'I', 'wins': 279, 'losses': 227, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",CWCM1jW7bMoKmBo8O-x6z3L-N7KzqyFDlrTEG1zO27UYmaEJLiI0-njNxQ,vinake,1044,I,279,227,False,False,False,False,4XvppzD6zzFDSlgtXc751KZevfuuazy13V4KrfbjWtzhQya-0PHWKNRX11t9STvq7bO6ojFR3xT9ig
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'f_Jf3tOdb81YY_hwLhHbHg4PA10BsLnX_IPyNlMPzeMGCr58d2J7XPLA6A', 'summonerName': 'piop5', 'leaguePoints': 862, 'rank': 'I', 'wins': 230, 'losses': 192, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",f_Jf3tOdb81YY_hwLhHbHg4PA10BsLnX_IPyNlMPzeMGCr58d2J7XPLA6A,piop5,862,I,230,192,True,False,False,False,vfx_XComkxyl5JELTDXd26AFI5wOdMzh_igO-bP2iZ7adTd_xjyh446lqHnBkJMUdP2WnbbqGbNWxg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'vijnQ8uYEeqNvF5pNcbmO_gCMqML27XE9LC4Hqif5FrDIvXI', 'summonerName': 'DRX 크로코', 'leaguePoints': 1007, 'rank': 'I', 'wins': 105, 'losses': 55, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",vijnQ8uYEeqNvF5pNcbmO_gCMqML27XE9LC4Hqif5FrDIvXI,DRX 크로코,1007,I,105,55,False,False,False,True,wx514S_Jo_emrzZ8PcGyI0CH-npjvSFVen2iLd0vlTxFnGfu3Akn-KZsYnjdB7H9un99EBWG0OMdKg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'iIRyQvQHqsWa5BUaS0sDV30YtIpbtszefX6kiUHELzyVWn6zArpKMcrHtg', 'summonerName': '', 'leaguePoints': 1104, 'rank': 'I', 'wins': 283, 'losses': 255, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",iIRyQvQHqsWa5BUaS0sDV30YtIpbtszefX6kiUHELzyVWn6zArpKMcrHtg,,1104,I,283,255,True,False,False,False,
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'rb1eLNUIkwDxCRxom3Iuj6Oem6wgafapI5KsqF0Q3NkQcaGaxTo57JtJPA', 'summonerName': 'gougoujingzhang', 'leaguePoints': 838, 'rank': 'I', 'wins': 154, 'losses': 117, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",rb1eLNUIkwDxCRxom3Iuj6Oem6wgafapI5KsqF0Q3NkQcaGaxTo57JtJPA,gougoujingzhang,838,I,154,117,False,False,True,False,-VhY6--FM5RlOm6ZSTv4cAJmwql7BL68LnJgIM0tNcwBo03jD7XARn36E1CUKYwulwxFm9mUZx7f2Q
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'GsgTgF8bk63WjGunh60YYyyblSz1iArfKEXgdBrU6EE4VpA', 'summonerName': 'nikett', 'leaguePoints': 1075, 'rank': 'I', 'wins': 128, 'losses': 77, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",GsgTgF8bk63WjGunh60YYyyblSz1iArfKEXgdBrU6EE4VpA,nikett,1075,I,128,77,False,False,True,False,cGMQjB3Jq4e_y_XGoVKCYzLg-V3GJRp95F9MVegh0RtosDRpAhQqSuDpTBro0Kkxi-TEbzIyxB3c5w
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'rjob80wAYuy-qS8hyriAF4yLnaL17mU26YhxqxVlcGDRrbM', 'summonerName': '노란 쏨뱅이', 'leaguePoints': 1031, 'rank': 'I', 'wins': 150, 'losses': 107, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",rjob80wAYuy-qS8hyriAF4yLnaL17mU26YhxqxVlcGDRrbM,노란 쏨뱅이,1031,I,150,107,True,False,False,False,EJCTecrIkZgnJOh9BZT--YiDy2rC7YGsO4ffMc3D9hrVxRnunFd6DNR4-U-77jcdPxZL_x23la2uhw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'OcgK8woqJ2beKgfo_RMJhTQ33dhOKrTjL_5J7Anx5irO4USHNS0qkTfquA', 'summonerName': 'hsiWWish', 'leaguePoints': 923, 'rank': 'I', 'wins': 345, 'losses': 302, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",OcgK8woqJ2beKgfo_RMJhTQ33dhOKrTjL_5J7Anx5irO4USHNS0qkTfquA,hsiWWish,923,I,345,302,False,False,False,False,8z_2-3AyHWWWUwUuq4v7pK1_rVUeD2Q8dJ1uhub6r3xGnVU1nTjDurpeUYgk8MfXxkbpgS0-1dsJDw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'KQulDUkLiY_9e3Z90MexDDQYrU-mjqsOtQGZzW-zpROG6rzR24qvXVHhKw', 'summonerName': '', 'leaguePoints': 872, 'rank': 'I', 'wins': 148, 'losses': 84, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",KQulDUkLiY_9e3Z90MexDDQYrU-mjqsOtQGZzW-zpROG6rzR24qvXVHhKw,,872,I,148,84,False,False,False,True,
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 't4_UwzH0d0mtaEpmBxYiNcBOp33rL_ui9MPW4EVPLDfN58M', 'summonerName': '엘소드친구구함', 'leaguePoints': 1076, 'rank': 'I', 'wins': 99, 'losses': 52, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",t4_UwzH0d0mtaEpmBxYiNcBOp33rL_ui9MPW4EVPLDfN58M,엘소드친구구함,1076,I,99,52,False,False,True,False,SxSXv3DS4TiSjYQ5-i-ay0P9-koCboYH7N1y9TUUnt_0p_EbahuBzwkiAfg71TZUAmayD0HjrFGCeA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'VsTrXKYoFZkoRCgYviu2YdBR5QpWvcREU9-DcOeMF3DG5UuIBPb86PbwIw', 'summonerName': 'aabbccaaa', 'leaguePoints': 1007, 'rank': 'I', 'wins': 126, 'losses': 82, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",VsTrXKYoFZkoRCgYviu2YdBR5QpWvcREU9-DcOeMF3DG5UuIBPb86PbwIw,aabbccaaa,1007,I,126,82,False,False,True,False,VMseu3zmSY9jmOiQu5z8c6mJsC-KOl4h1Z29dENtz2fIY69iAQDCrQOXM6L92CqpkeRIQmHGuwol6w
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'arFPwV7X3vRc3jYq12ndvs6neWhEIEIhRYA10Gdri8pqDEge', 'summonerName': 'Iove galio', 'leaguePoints': 963, 'rank': 'I', 'wins': 156, 'losses': 112, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",arFPwV7X3vRc3jYq12ndvs6neWhEIEIhRYA10Gdri8pqDEge,Iove galio,963,I,156,112,False,False,True,False,GsThv9evLhXQV2cr2AMSH_7zl3zZxvW4k3XZh0QE9_COwpbVp274NhA2999bksj4-3VBBjKHVWcykw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'QjHeh20VdIr9ovXien1tLtrlmdBI5T4ooheQtMAhNn6Nzjo', 'summonerName': '댕청잇', 'leaguePoints': 1050, 'rank': 'I', 'wins': 137, 'losses': 93, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",QjHeh20VdIr9ovXien1tLtrlmdBI5T4ooheQtMAhNn6Nzjo,댕청잇,1050,I,137,93,True,False,False,False,HshBdTYX25K_4ffusu19QMXoNDBAb7IrVRuCP34OmVn6pkZo6t0Lmkk5g8zoUmkeJJAIAQ_qOfNadQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'e-r0qxScst3AkJGOWC2Z06R2ITCtgk1FA_ztFmYJk9_76b0pnKeRH-n6Og', 'summonerName': 'Reoki', 'leaguePoints': 1058, 'rank': 'I', 'wins': 128, 'losses': 87, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",e-r0qxScst3AkJGOWC2Z06R2ITCtgk1FA_ztFmYJk9_76b0pnKeRH-n6Og,Reoki,1058,I,128,87,True,False,False,False,y64pXXmXo63Nkm51T9RDR5_mMVk_4dSZjti_d9p03x6y-NYij32tRv_KXtFbPP0dyIRkIBdDOk6muA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'vwqm48Vh-yHogBxvcfOh2Mla-GzrJg5wqPg5aJSIZpChvZjiWnZ2duuvPw', 'summonerName': 'Bae Suzy', 'leaguePoints': 1072, 'rank': 'I', 'wins': 196, 'losses': 153, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",vwqm48Vh-yHogBxvcfOh2Mla-GzrJg5wqPg5aJSIZpChvZjiWnZ2duuvPw,Bae Suzy,1072,I,196,153,True,False,False,False,mB8Uuz6G5FgIPNJOOCDsppKw3-0e7Ink_hRy4USuWw1Ut3nMinSZ4fUo2pzo8ajj4lapmhlfNmHlTA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'fao32Ft4f3n2XbUjEf7OcZbTYmYSRUqdRUtBAfGFT8F8v2c', 'summonerName': '나무늘보안고자기', 'leaguePoints': 884, 'rank': 'I', 'wins': 146, 'losses': 104, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",fao32Ft4f3n2XbUjEf7OcZbTYmYSRUqdRUtBAfGFT8F8v2c,나무늘보안고자기,884,I,146,104,False,False,False,True,mxGT4mO6sHXf5tq3T5KRb7BxNO4HNNdwT_wUlZOhIrKEjcBQRNIwl_IOO5UdMBt1bb2ocVOtR6B2rg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '0O7j1aqlD1PdFlBBnFLbQNO9mIc6Pvw7FPManQ9O0AOZvrPg1UeET4bP_w', 'summonerName': '먹고자고게임해', 'leaguePoints': 1057, 'rank': 'I', 'wins': 173, 'losses': 126, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",0O7j1aqlD1PdFlBBnFLbQNO9mIc6Pvw7FPManQ9O0AOZvrPg1UeET4bP_w,먹고자고게임해,1057,I,173,126,False,False,True,False,mWN9Jgqp5UDKAWqZjGsFZPErvq4BfxbHmtQjTpeAmeweLRvestuK6hpVjLKI4G9-fZ5fi93wnHtCdA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'CORr_cu35gsRToHNuSxKY-qkqX-5wTUKVey6pjRA-CdJ2Uo', 'summonerName': '난 벙댕이야', 'leaguePoints': 869, 'rank': 'I', 'wins': 140, 'losses': 99, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",CORr_cu35gsRToHNuSxKY-qkqX-5wTUKVey6pjRA-CdJ2Uo,난 벙댕이야,869,I,140,99,False,False,False,True,j2C_F-MsOwDEeiDNGQEbuYvRNiUTHShRHTRw6loFeZZqaj1biftrEIWrKb7scI5_05iJ0vfnJHUxgg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'gJ2guBUlPyA9bMdxmxMW8dxDDLVtrQkFNhlP5Wp7AuCTmN0', 'summonerName': 'Khae1', 'leaguePoints': 1060, 'rank': 'I', 'wins': 152, 'losses': 113, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",gJ2guBUlPyA9bMdxmxMW8dxDDLVtrQkFNhlP5Wp7AuCTmN0,Khae1,1060,I,152,113,False,False,False,False,4A4e5XdPcVKWMf2--OQ6hoeOcEJjcQIv4Ajjyk4m98RJWF6-2zra-j6jLQay-9uQvCzGXy598b6Tsw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'Vp3smDbPeh8MbE_LQbPt6VQna4vPlj9QDt0VHuYtqsfwhKA', 'summonerName': '통합 기사', 'leaguePoints': 1015, 'rank': 'I', 'wins': 215, 'losses': 171, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",Vp3smDbPeh8MbE_LQbPt6VQna4vPlj9QDt0VHuYtqsfwhKA,통합 기사,1015,I,215,171,True,False,False,True,iPGEbyrDyHUnooUC8te2xxtJk5LSm3TTZig2rrB29_gJLKWFfvxyfsanNkeuZP9caAn_I_L6ZWmYIA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '6OEgKZpi_GfbzaOwYfPF8XarICJYp7SDbXxfy9PyLJXdt7a0GGlYVVaY3w', 'summonerName': 'Pyjamas', 'leaguePoints': 915, 'rank': 'I', 'wins': 321, 'losses': 281, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",6OEgKZpi_GfbzaOwYfPF8XarICJYp7SDbXxfy9PyLJXdt7a0GGlYVVaY3w,Pyjamas,915,I,321,281,True,False,False,False,S24Rvd8rQIsZZUHHim_YeMoo32VsFHBEhi5Cycyt3zkIumbywrAnQJbBi8cpw7mguObhsta_vQhwew
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'IkCeygTja7vAYNiu5UQTMPunhzEfeaxOoPoB3kktN49Fd2U', 'summonerName': 'Garrden', 'leaguePoints': 909, 'rank': 'I', 'wins': 126, 'losses': 84, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",IkCeygTja7vAYNiu5UQTMPunhzEfeaxOoPoB3kktN49Fd2U,Garrden,909,I,126,84,False,False,False,False,MJtrLMoGcIVJgQaDL_kE0KYCp4KUnPFsPXkaDL2Klr28_tGhHxUnv-1Y55XXSK3QkKltU2BhdP29cA
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'E8bwtruSQ2oodnxvLYhyWg6tUsCjAIjoWla-X572wsIOXas', 'summonerName': 'luckyqqqq', 'leaguePoints': 918, 'rank': 'I', 'wins': 229, 'losses': 186, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",E8bwtruSQ2oodnxvLYhyWg6tUsCjAIjoWla-X572wsIOXas,luckyqqqq,918,I,229,186,False,False,True,False,kDlMU_eoyIko1ftu8iXs7Z_WiJWBnW3QnpACtRCkBOIWpen5hOtiENazFu7NBcS_VNZJniM4-_PEWQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'NeRez1p1xibh-tNbo0xNV864ymyFJu6lYmxgX7J35Q0HsSE', 'summonerName': 'hhhhbbbb', 'leaguePoints': 1059, 'rank': 'I', 'wins': 160, 'losses': 110, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",NeRez1p1xibh-tNbo0xNV864ymyFJu6lYmxgX7J35Q0HsSE,hhhhbbbb,1059,I,160,110,False,False,False,True,JyCdF9l9w1YtBTsooEBCBJJnbKVbqQupUp81_fQpyFhjQF1N2TuXrsJ1Hrxvm8d4i98pn4-U52OPQg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'RumO1gxW-WV3o3DCQ2Ims71geaYLkFF_bR4tgnRB3jr6OuBtUaQnnuHogg', 'summonerName': 'swordart7', 'leaguePoints': 846, 'rank': 'I', 'wins': 182, 'losses': 142, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",RumO1gxW-WV3o3DCQ2Ims71geaYLkFF_bR4tgnRB3jr6OuBtUaQnnuHogg,swordart7,846,I,182,142,False,False,True,False,Nb9e10x4MQTsU2Nu9hMWMy_mZBjDZmrLhcOuNNhpZSIpwqgcY5nRnfFRlbCC5ArcU19x_LDTQIgc6g
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'hQksPOy6pqKqSZe7s0Gnz4EYZ3-PtUE10icbz2tLqh4wX1FA', 'summonerName': '피자나라지킨공주', 'leaguePoints': 905, 'rank': 'I', 'wins': 117, 'losses': 61, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",hQksPOy6pqKqSZe7s0Gnz4EYZ3-PtUE10icbz2tLqh4wX1FA,피자나라지킨공주,905,I,117,61,False,False,False,False,UnER5K-Dc4buQ_teUU5zVPzh6v3N3yNjAQ94bUgB8tUhMyY09gsk5qTVQzDLZ04gEwJ_7GC8CpgPOw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'NHFxi5LIY-TwjqXGobEXNTIfq9K1Cno5MZaxMkqLoz4LCXk', 'summonerName': '에스타', 'leaguePoints': 1077, 'rank': 'I', 'wins': 338, 'losses': 276, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': True}",NHFxi5LIY-TwjqXGobEXNTIfq9K1Cno5MZaxMkqLoz4LCXk,에스타,1077,I,338,276,True,False,False,True,d6PPWLSEb4nJRTpxj6kABIepT_fsMxLLKTJfjJ4UZtlDU6rD08BgSNa5yDMVY_V8XxgMkM5sQoNG4Q
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'Mx3GA1GghbUEBRcT6MJhC_W72gDW3Ot45VDCgsQlqsoQARw', 'summonerName': 'hoekba', 'leaguePoints': 935, 'rank': 'I', 'wins': 150, 'losses': 104, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",Mx3GA1GghbUEBRcT6MJhC_W72gDW3Ot45VDCgsQlqsoQARw,hoekba,935,I,150,104,True,False,False,False,nCfTdpJsi5ZDspSsI0dT3flVT3txPiZD2Ml7pMziSSGmjupqOKkqYi8fWu0QtHMeWWtAwExGzZPRDg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'Fv_ncziHaF1onfWYh1rlK4Wm__Kbvq5ekQHhxxinJuruKWE', 'summonerName': '20060620', 'leaguePoints': 864, 'rank': 'I', 'wins': 249, 'losses': 198, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",Fv_ncziHaF1onfWYh1rlK4Wm__Kbvq5ekQHhxxinJuruKWE,20060620,864,I,249,198,False,False,True,False,gSNEqQ1o3b0oXjMmH71TndLq4GTEtINc-TDyZSF4WEUGWCq9FUnUUJcsuc-uiBGCvL9uEx0yUCMOxw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '23P0HgIbX4xFzgpMm2mnysySQCYRljptmlmvqZ3p99JyGxY', 'summonerName': '질병게임1', 'leaguePoints': 1099, 'rank': 'I', 'wins': 262, 'losses': 217, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",23P0HgIbX4xFzgpMm2mnysySQCYRljptmlmvqZ3p99JyGxY,질병게임1,1099,I,262,217,True,False,False,False,ylQwlJOwj406nrKwwZQSXLK3ySzIcvB6PTsjiKdReCHXBWOJw7SL8jd0AvSd0Q_0ZpRejmbjrvGdOw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'onivZjOUKJezE4JrISwfMw0ql0I7uSQ8XPXnpsmO7zc3jH1TPXJEQHdPOw', 'summonerName': 'HLE Antimage', 'leaguePoints': 971, 'rank': 'I', 'wins': 188, 'losses': 146, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",onivZjOUKJezE4JrISwfMw0ql0I7uSQ8XPXnpsmO7zc3jH1TPXJEQHdPOw,HLE Antimage,971,I,188,146,False,False,False,False,sIjj5hlaZf5EvRfQzq6GLVGmR4I-eoUvvoiFx-CREOgapXAYKbr30VexRI-k9UuYE-_MwYcLxTAL7g
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'kONZJCNy-sgyAQWjqHN1FvaS0k_w_OXO5aCPzJB8L2hMag4', 'summonerName': '꼬마딩구리', 'leaguePoints': 884, 'rank': 'I', 'wins': 176, 'losses': 134, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",kONZJCNy-sgyAQWjqHN1FvaS0k_w_OXO5aCPzJB8L2hMag4,꼬마딩구리,884,I,176,134,False,False,True,True,mrn663k9hoYrqzGbarS726e7xK_BQtyv-JPZYgdqQrZHSw8OizxWGuDPHOAptColn-88-qvoNtxZLw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'L6DDDm4qNS18X4vgkVB1hVPRiu-FKSNJ3-6MkKfNZsjDgpP6SpwYC2gsFg', 'summonerName': 'cikcik', 'leaguePoints': 932, 'rank': 'I', 'wins': 154, 'losses': 108, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': False}",L6DDDm4qNS18X4vgkVB1hVPRiu-FKSNJ3-6MkKfNZsjDgpP6SpwYC2gsFg,cikcik,932,I,154,108,False,False,True,False,_bTP3JCW-I15EY8YkMf6pzIm5M_DGC7GU76fIbECQRTAd_QcQ1h7AgeGGpeDOPk8YjUo4EUOVJDpXg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '9RS83EFbkRtivS9cYhG0xhfOjUMDnk_gXP1Yxd0LxqBDHGjk5Pdij4LalA', 'summonerName': '98 06 12', 'leaguePoints': 875, 'rank': 'I', 'wins': 151, 'losses': 101, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",9RS83EFbkRtivS9cYhG0xhfOjUMDnk_gXP1Yxd0LxqBDHGjk5Pdij4LalA,98 06 12,875,I,151,101,False,False,True,True,O9FOsYC6dtkQDHU_pIfmGzf1rWpXbkmsVMFKVejmQ56i2gCfYHeCt42SN5byFSozSI9GuotC0FRE9A
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'A9QZECeV5o5nf0ZiDSOIhb0tjbDHMLGWsCzI4lKJ0VJtrnk', 'summonerName': '라인꼬이면유미함', 'leaguePoints': 872, 'rank': 'I', 'wins': 262, 'losses': 210, 'veteran': False, 'inactive': False, 'freshBlood': True, 'hotStreak': True}",A9QZECeV5o5nf0ZiDSOIhb0tjbDHMLGWsCzI4lKJ0VJtrnk,라인꼬이면유미함,872,I,262,210,False,False,True,True,qbUMuA5UcTw99H-NLiG0C_aatiCtsWmDDRdqgrINdclq_rF9VMi9v-1mUBJQdE64Jjz43aSHo0jZoQ
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'HcGIXCDa44UrxUdQ9xDLE9hWIBmi9fP0dKQzud_BGLImqlo', 'summonerName': '길가다가까까사달라고조르는이도윤', 'leaguePoints': 1011, 'rank': 'I', 'wins': 156, 'losses': 109, 'veteran': True, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",HcGIXCDa44UrxUdQ9xDLE9hWIBmi9fP0dKQzud_BGLImqlo,길가다가까까사달라고조르는이도윤,1011,I,156,109,True,False,False,False,mRlE9AFnkClkwzWcy9vZTjUiEmu2uaL_DuzjacjboMTd-ew4KIhF8FkEUs_lRjqsf9UM8qePota9xg
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': '8lV_oWnYYo8pSiS-rBgOJ-v1imx2739nxdPqU_1m8z910oY', 'summonerName': 'DK ShowMaker', 'leaguePoints': 1014, 'rank': 'I', 'wins': 121, 'losses': 77, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",8lV_oWnYYo8pSiS-rBgOJ-v1imx2739nxdPqU_1m8z910oY,DK ShowMaker,1014,I,121,77,False,False,False,False,lfNnr-kOSE5YRaLnJ6c3Zo6c_KI94VtndG8x9kfo4sGBHh139yaQ8P7nnwR3WuSY3bPyd-3a77ugEw
CHALLENGER,03746e6d-117c-33f2-a366-332950715348,RANKED_SOLO_5x5,Sona's Sentinels,"{'summonerId': 'gSw3sMgmpcCwQZ5Igq9OogM7-pQEFPDjLpJG1uwU91n5PXQ', 'summonerName': '개 천', 'leaguePoints': 878, 'rank': 'I', 'wins': 289, 'losses': 250, 'veteran': False, 'inactive': False, 'freshBlood': False, 'hotStreak': False}",gSw3sMgmpcCwQZ5Igq9OogM7-pQEFPDjLpJG1uwU91n5PXQ,개 천,878,I,289,250,False,False,False,False,fJN1HwL6s8ARWamvhgkzV3L__MewueQnEpVbbdQjTbTY2f7uUwDuklGm_iYkfjPNLI98DkeuterVhw
